,job_id,title,rating,company,reviews,salary,location,skills,from_date,min_experience
127,127,Passionate Data Analyst,3.6,Logisticsnow,12,0,Mumbai,"('Supply chain', 'tableau', 'Excel', 'Statistical analysis', 'Web development', 'Troubleshooting', 'SQL', 'Logistics')",30+ Days,1
128,128,Data Analysts,0.0,Dodogy,0,0,New Delhi,"('data integrity', 'Research', 'data', 'data analysis', 'analysts')",30+ Days,1
129,129,Data Analyst,0.0,Alphaexpression Technologies,0,0,Trivandrum/Thiruvananthapuram,"('Data Analyst', 'data', 'data analysis')",30+ Days,1
130,130,Data Analyst,4.7,Acme Services,29,0,Mumbai,"('Automation', 'Data analysis', 'Quality standards', 'Asset management', 'Macros', 'Portfolio management', 'Analytics', 'Financial services')",30+ Days,1
131,131,Data Analyst,4.5,CVM Solutions,9,0,Hyderabad/Secunderabad,"('Manager Quality Assurance', 'Data management', 'Primary research', 'Hoovers', 'RDBMS', 'Data quality', 'Troubleshooting', 'MS Office')",30+ Days,1
132,132,Events Data Analyst,4.0,Business Television India,3,0,Mumbai,"('Supply chain', 'Data analysis', 'Data management', 'Bloomberg', 'Analytical', 'Workflow', 'Data Analyst', 'Customer support')",30+ Days,1
133,133,Data Analyst,3.5,Cvent,335,0,Gurgaon/Gurugram,"('Data analysis', 'Quality standards', 'data reporting', 'Consulting', 'Cloud', 'Data processing', 'Data Analyst', 'analysis')",30+ Days,1
134,134,Data analyst,0.0,Peer To Peer Hr Services,0,0,Udaipur,"('Biotechnology', 'Data analysis', 'Business Associate', 'Content writing', 'HR', 'Data Analyst', 'Management', 'Analysis')",30+ Days,1
135,135,Data Analyst,0.0,Peer To Peer Hr Services,0,0,Udaipur,"('Data Analyst', 'HR', 'Data analysis', 'Data', 'Hrsd')",30+ Days,1
136,136,Data Analyst,4.0,F5,71,0,Hyderabad/Secunderabad,"('Training', 'Product engineering', 'Web technologies', 'data science', 'Machine learning', 'Agile', 'Data Analyst', 'Mobile applications')",30+ Days,1
137,137,Data Analyst,4.0,"F5 Networks, Inc",71,0,Hyderabad/Secunderabad,"('Training', 'Product engineering', 'Web technologies', 'data science', 'Machine learning', 'Agile', 'Data Analyst', 'Mobile applications')",30+ Days,1
138,138,Data Analyst,4.0,F5,71,0,Hyderabad/Secunderabad,"('Training', 'Product engineering', 'Web technologies', 'data science', 'Machine learning', 'Agile', 'Data Analyst', 'Mobile applications')",30+ Days,1
139,139,Data Analyst,3.4,Eteam,394,0,Hyderabad/Secunderabad,"('MS SQL', 'Case analysis', 'Data modeling', 'Project management', 'Data Analyst', 'Project planning', 'Management', 'Operations')",30+ Days,1
140,140,Data Analyst,4.7,The Modern Data Company,5,0,Indore,"('Automation', 'Data analysis', 'Enterprise architecture', 'Datastage', 'Informatica', 'SSIS', 'Teradata', 'Business intelligence')",30+ Days,1
141,141,Data Analyst,4.4,Aaneel Infotech,10,0,Ahmedabad,"('PDF', 'Quality check', 'Analytical', 'Data collection', 'Data Analyst', 'Data quality', 'data integrity', 'Operations')",30+ Days,1
142,142,Data Analyst,3.2,Skillety,5,0,Hyderabad/Secunderabad,"('Microstrategy', 'Health insurance', 'Data analysis', 'Automation', 'Data management', 'Staffing', 'Business intelligence', 'Powerpoint')",30+ Days,1
143,143,Data Analyst,3.6,Talent Socio,9,0,Hyderabad/Secunderabad,"('Automation', 'Business analytics', 'Consulting', 'Management consulting', 'Risk management', 'IT operations', 'Information technology', 'SQL')",30+ Days,1
144,144,Data Analyst,3.6,Talent Socio,9,0,Gurgaon/Gurugram,"('Automation', 'Data analysis', 'customer analytics', 'Google Analytics', 'Machine learning', 'Data Analyst', 'Merchandising', 'SQL')",30+ Days,1
145,145,Data Analyst,3.7,Myrsa Technology Solutions,19,0,Thane,"('Computer science', 'Prototype', 'Analytical', 'Consulting', 'Data Analyst', 'Project planning', 'Mathematics', 'Business intelligence')",30+ Days,1
146,146,DATA ANALYST,0.0,Blocklogy Edutech,0,0,Mumbai,"('Training', 'Outbound', 'E-learning', 'advanced analytics', 'Media management', 'Online media', 'Data Analyst', 'Research analysis')",30+ Days,1
147,147,Data Analyst,0.0,Enmay,0,0,Kolkata,"('Data analysis', 'Data research', 'Social media', 'Data Analyst', 'data', 'research', 'analysis', 'media')",30+ Days,1
148,148,Data Analyst,3.6,Diverse Lynx,164,0,Hyderabad/Secunderabad,"('Data Analyst', 'professional', 'data', 'data analysis')",30+ Days,1
149,149,Data Analyst,3.6,Diverse Lynx,164,0,Chennai,"('deep learning', 'tableau', 'Django', 'MySQL', 'Machine learning', 'power bi', 'Data Analyst', 'SQL')",30+ Days,1
150,150,Data Analyst,3.6,Diverse Lynx,164,0,Chennai,"('Data Analyst', 'professional', 'data analysis', 'data')",30+ Days,1
151,151,Data Analyst,3.6,Diverse Lynx,164,0,Gurgaon/Gurugram,"('Data Analyst', 'professional', 'data', 'data analysis')",30+ Days,1
152,152,ION Group - Credit Data Analyst,3.7,ION,108,0,Mumbai,"('Accountancy', 'Supply chain', 'Financial statements', 'Financial analysis', 'Fixed income', 'Finance', 'Workflow', 'Corporate credit')",30+ Days,1
153,153,Data Analyst,0.0,Mycitynagpur,0,0,Nagpur,"('Help Desk', 'Customer Service', 'data analysis', 'customer relationship', 'access controls', 'Telephony support', 'Asset Management', 'Vendor Management')",30+ Days,1
154,154,Data Analyst,0.0,Brightly,0,0,Noida,"('data cleansing', 'Report generation', 'metadata', 'Manager Quality Assurance', 'data integrity', 'Data Analyst', 'Management', 'Troubleshooting')",30+ Days,1
155,155,Data Analyst,4.8,Heart It Out,47,0,Remote,"('Google Analytics', 'Postgresql', 'MySQL', 'Manager Technology', 'Healthcare', 'Data Analyst', 'Manager Quality Control', 'Data mining')",30+ Days,1
156,156,Data Analyst,2.8,Cointab,5,0,"Mumbai, Maldah/Malda","('C++', 'Data analysis', 'SAS', 'MIS', 'Analytical', 'Finance', 'Reconciliation', 'Data Analyst')",30+ Days,1
157,157,Data Analyst,3.6,Diverse Lynx,164,0,Chennai,"('Data analysis', 'Data validation', 'Data modeling', 'Banking', 'Data Analyst', 'Informatica', 'data mapping', 'Oracle')",30+ Days,1
158,158,Data Analyst,4.2,Axis My India,210,0,Mumbai,"('Data analysis', 'Automation', 'Data collection', 'Market research', 'Data Analyst', 'Business intelligence', 'Continuous improvement', 'Analytics')",30+ Days,1
159,159,Data Analyst,3.8,Kline & Company,18,0,Hyderabad/Secunderabad,"('Computer science', 'Excel', 'Data management', 'Business analytics', 'Consulting', 'Data collection', 'Market research', 'PLSQL')",30+ Days,1
160,160,Data Analyst,3.6,Diverse Lynx,164,0,Chennai,"('Master data management', 'Data Analyst', 'Investment banking', 'big data', 'Data warehousing', 'Analytics', 'SQL', 'management')",30+ Days,1
161,161,Data Analyst,4.6,DecisionTree Analytics and Services Private Limited,12,0,Gurgaon,"('tableau', 'Data Analyst', 'Data warehousing', 'SQL', 'data', 'warehouse', 'data analysis')",30+ Days,1
162,162,Data analyst,4.6,Purpos Planet,9,0,New Delhi,"('Operations management', 'KPI', 'MIS', 'Sales analysis', 'Project management', 'Industry analysis', 'E-commerce', 'Data Analyst')",30+ Days,1
163,163,Data analyst,0.0,Agarwal Job Placement,0,0,Surat,"('Data analysis', 'Data validation', 'Data management', 'Silicon', 'Data Analyst', 'Business intelligence', 'Data mining', 'Secondary research')",30+ Days,1
164,164,Big Data Analyst - Part time,0.0,Write Academy,0,0,Chennai,"('NoSQL', 'cassandra', 'spark', 'MySQL', 'big data analyst', 'MongoDB', 'Oracle', 'SQL')",30+ Days,1
165,165,Data Informatics Analyst,3.7,Resmed,42,0,Bangalore/Bengaluru,"('Data analysis', 'Automation', 'Data management', 'Analytical', 'Data collection', 'Healthcare', 'Data mining', 'Macros')",30+ Days,1
166,166,GVM Data Analyst,4.4,Sony,1049,0,Bangalore/Bengaluru,"('Unix', 'Networking', 'Linux', 'Information security', 'Javascript', 'Perl', 'Windows', 'Asset management')",30+ Days,1
167,167,Data Analyst - OCR Extraction,0.0,Vishanz Business Services,0,0,Remote,"('OCR Extraction', 'Data Extraction', 'Grooper Analyst', 'OCR', 'Extraction', 'Data', 'Data analysis')",13 Days,1
168,168,Data Service Analyst,4.4,DAZN,13,0,Hyderabad/Secunderabad,"('Procurement', 'Automation', 'Data validation', 'Data management', 'Data modeling', 'Analytical', 'Process improvement', 'Data quality')",17 Days,1
169,169,Data Catalog Analyst,4.4,Sanofi,916,0,Hyderabad/Secunderabad,"('Business services', 'Data analysis', 'Automation', 'Data management', 'Business analytics', 'Analytical', 'Healthcare', 'Data quality')",19 Days,1
170,170,"Analyst, Data",3.9,GXO Logistics,56,0,Mumbai,"('Analyst', 'Warehouse', 'Excel', 'Analytical', 'Supply chain solutions', 'Operations', 'Analytics', 'Technical support')",30+ Days,1
171,171,Bloomberg Data - APAC ANR Analyst,4.0,Business Television India,3,0,Mumbai,"('Financial statements', 'Excel', 'Bloomberg', 'HP data protector', 'Senior Analyst', 'Legal', 'Workflow', 'Customer support')",30+ Days,1
172,172,Data Analyst Contractor,3.7,Info Origin,6,0,Bangalore/Bengaluru,"('Data management', 'query', 'Programming', 'power bi', 'Advanced Excel', 'Data Analyst', 'Apache', 'SQL')",14 Days,0
173,173,Data Analyst - Ph.D. Organic Chemistry,4.4,Perfect Digital Media Resources,13,0,Chennai(Kilpauk),"('organic chemistry', 'phd', 'chemistry', 'Communication Skills', 'e-publishing', 'lab', 'Data analysis', 'Data')",17 Days,1
174,174,Trainee Business Analyst   Big Data Analysis,3.6,ALLERIN TECHNOLOGIES Pvt Ltd.,13,0,Mumbai,"('Copyright', 'Data analysis', 'Change management', 'Coding', 'Data modeling', 'UML', 'Functional testing', 'big data')",30+ Days,0
175,175,Data Analyst Associate - Pricing Intelligence,3.6,Avantor,172,100000,"Coimbatore, Tamil Nadu","('Insights', 'Powerbi', 'Dashboards', 'python', 'Ms Power Bi', 'Data Visualization', 'Tableau', 'Data Analytics')",30+ Days,0
176,176,Data Analyst Trainee,3.5,Quickxpert Infotech,41,100000,"Mumbai, Mumbai Suburban, Thane","('bcom', 'fresher', 'bsc', 'bba', 'Bca', 'python', 'C++', 'C')",12 Days,0
177,177,Financial Data Analysts,2.6,CMOTS,31,0,Chennai,"('Excel', 'VBA', 'Accounting', 'Analytical', 'Finance', 'Reconciliation', 'Data processing', 'Commerce')",30+ Days,0
178,178,ASSISTANT DATA ANALYST,3.1,Aditya Pharmacy,3,0,Hyderabad/Secunderabad,"('Data Analyst', 'data', 'assistance', 'data analysis')",30+ Days,0
179,179,Junior/ Senior - Data Analyst,0.0,Serving Skill,0,0,Mumbai,"('Power BI', 'R', 'Data Scientist', 'SQL', 'Python', 'Senior', 'Data analysis', 'Data')",11 Days,0
180,180,Associate Data Analyst,4.0,Powerschool India,166,0,Bangalore/Bengaluru,"('Associate Data Analyst', 'data governance', 'Data quality', 'Data Analyst', 'Research', 'Operations', 'User acceptance testing', 'CRM')",1 Day,0
181,181,Sr . Data Analyst ( Power BI developer ),4.7,Highrise Solutions,2,0,Pune,"('BPO', 'RDBMS', 'Staffing', 'MySQL', 'Consulting', 'AS400', 'RPG', 'ITES')",30+ Days,0
182,182,Senior Data Analyst,0.0,Luminar Technologies,0,0,New Delhi,"('SQL queries', 'Manager Internal Audit', 'Interpersonal skills', 'power bi', 'Data Analyst', 'Data analytics', 'Management', 'Automotive')",30+ Days,0
183,183,Intern - Data Analysis,3.5,PNB MetLife,2056,0,Mumbai (All Areas),"('None',)",None,100
184,184,Data Analyst Trainee  - DA-Trainee,3.4,Zcts,12,0,Coimbatore,"('Data Analysis', 'Java', 'data mining', 'Python', 'Training', 'Analysis', 'Data')",3 Days,0
185,185,Data Analyst (Market Research Analyst),0.0,Talent Corner Hr Services,0,300000,"Mumbai Suburban, Maharashtra, VIKHROLI","('Excellent Communication In English', 'VIDEO DECODING', 'FRESHERS', 'Data analysis', 'English', 'Video', 'Research', 'Data')",1 Day,0
186,186,Data Analyst - Planning & Analysis - Insurance,0.0,Serving Skill,0,0,Mumbai,"('Planning AND Analysis', 'Computer science', 'advanced analytics', 'Excel', 'Statistical analysis', 'Collection management', 'Data collection', 'Data Analyst')",3 Days,0
187,187,Data Entry And Data Analyst,0.0,Linx Health India,0,100000,"Ahmedabad, Gujarat(Anand Nagar +3)","('Excel Powerpoint', 'word', 'data entry', 'Excel', 'Data analysis', 'Powerpoint', 'Data')",4 Days,0
188,188,Data Analyst- (Non Technical),4.3,Linuxbean Solutions,16,0,"Indore, Madhya Pradesh","('Lead Generation', 'data anaylst', 'Data Entry', 'Client Interaction', 'Email Writing', 'Excel', 'Management', 'Technical')",1 Day,0
189,189,Data Analyst - Planning & Analysis - Insurance,0.0,Serving Skill,0,0,Mumbai,"('Data Analysis', 'Data Visualization', 'Data Modeling', 'Machine Learning', 'Statistics', 'SQL', 'Python', 'ML')",7 Days,0
190,190,MIS Data Analyst,4.9,Mantras2success Consultants,8,0,Hyderabad/Secunderabad,"('BPO', 'Procurement', 'Front office', 'Automation', 'Coding', 'MIS', 'Analytical', 'Financial services')",30+ Days,0
191,191,Data Analyst/Data Research Executive,4.8,World Web Technology,3,0,Ahmedabad,"('Lead generation', 'Data analysis', 'PDF', 'Manager Technology', 'Data quality', 'Sales process', 'Research', 'Data mining')",30+ Days,0
192,192,Data Analyst Executive,4.4,Strelema,4,0,Thane,"('Excel', 'PDF', 'Data management', 'VLOOKUP', 'Database', 'analyst executive', 'Data Analyst', 'MS Office')",30+ Days,0
193,193,Financial Data Analyst - Trainee,3.7,Nirvana Solutions India Pvt. Ltd.,46,0,Remote,"('Data Analysis', 'hlookup', 'MS Excel', 'Communication skills', 'MS Outlook', 'pivot table', 'MS Word', 'vlookup')",15 Days,0
194,194,Associate Data Analyst,3.3,Xenonstack,128,0,Mohali,"('None',)",None,100
195,195,Content Analyst- Data Analyst Specialist Media Mumbai,3.6,Vitrina AI,8,100000,Hybrid - Mumbai (All Areas),"('English', 'Content', 'Content Research', 'Content Management', 'content research skills', 'Secondary Research', 'Metadata', 'Media Research')",14 Days,0
196,196,Risk Advisory Data Analytics Analyst,3.7,KPMG Global Services,4989,0,Bangalore/Bengaluru,"('Procurement', 'O2C', 'Data analysis', 'SAP', 'Analytical', 'power bi', 'Data analytics', 'QlikView')",30+ Days,0
197,197,Risk Advisory Data Analytics Analyst,3.7,KPMG Global Services,4989,0,Bangalore/Bengaluru,"('Analyst', 'Automation testing', 'MS SQL', 'Front end', 'Architecture', 'Web application', 'analytics analyst', 'Data analytics')",30+ Days,0
198,198,Junior Data Analyst,0.0,Sicuremi Healthcare Technologies,0,0,New Delhi,"('Monitoring', 'Remedy', 'Junior Data Analyst', 'data analysis', 'data')",30+ Days,0
199,199,Data Analyst/Engineer,3.0,Alliance Bernstein,2,0,Pune,"('MS SQL', 'Change management', 'Debugging', 'Machine learning', 'Control-M', 'Data quality', 'Troubleshooting', 'Monitoring')",1 Day,1
200,200,"Senior Analyst, Data Transfer, Integration & Quality",4.1,BNY Mellon,3072,0,Pune,"('Analyst', 'Translation', 'Quality testing', 'Manager Technology', 'Data quality', 'Quality analysis', 'Statistics', 'Financial services')",30+ Days,0
201,201,"Senior Analyst, Data Transfer, Integration & Quality",4.1,BNY Mellon,3072,0,Pune,"('Analyst', 'Translation', 'Quality testing', 'Business Finance', 'Relationship', 'Manager Technology', 'Data quality', 'Representative')",30+ Days,0
202,202,Research Associate Data Analyst (Quant.),4.3,Pratham,307,0,New Delhi,"('Training', 'Associate Data Analyst', 'Quantitative research', 'Project management', 'Data collection', 'MS Office', 'Research Associate', 'Operations')",30+ Days,0
203,203,Data Analyst Trainee,4.9,Medtoureasy,115,0,Remote,"('Data analysis', 'PDF', 'data science', 'Cognos', 'Analytical', 'Healthcare', 'Data Analyst', 'data visualization')",30+ Days,0
204,204,Technical Data Analyst,3.1,Datumlyze,2,100000,Chennai,"('Pivot Table', 'Excel', 'VLOOKUP', 'Windows Server', 'unix technical support', 'Formulas', 'Unix Support Engineer', 'MS Office')",27 Days,0
205,205,Assistant Cum Data Analyst,3.2,Institute Of Personality Development (ipd),2,0,Aurangabad,"('Digital media', 'Media marketing', 'Usage', 'Business reporting', 'Corporate affairs', 'Director', 'Data Analyst', 'Internship')",30+ Days,0
206,206,Data Analyst ( Fresher ),0.0,Onpoint Insights,0,0,"Mumbai, Mumbai Suburban","('SAS', 'Analytical', 'Machine learning', 'Predictive modeling', 'Pattern recognition', 'Data mining', 'Operations', 'SQL')",30+ Days,0
207,207,Trainee Data Analyst,4.8,Inc42 Media,6,0,New Delhi,"('Analytical skills', 'Digital media', 'Analytical', 'Postgresql', 'Social networking', 'Data collection', 'Research', 'Data mining')",30+ Days,0
208,208,Jr. Data Analyst,2.8,Vadera & Co.,9,0,Vadodara,"('Computer science', 'Business analysis', 'SSRS', 'OLAP', 'Unit testing', 'SSIS', 'Business intelligence', 'microsoft')",30+ Days,0
209,209,Intern – Computer Science/ Data Analyst,0.0,Pratham Edusys,0,0,Gurgaon/Gurugram,"('Computer science', 'Electrical engineering', 'Data validation', 'Senior management', 'Analytical', 'Data collection', 'Internship', 'Recruitment')",30+ Days,0
210,210,Consultant - Data Analyst,4.3,RGA,9,0,Mumbai,"('Reinsurance', 'Data validation', 'SAS', 'Underwriting', 'Analytical', 'Reconciliation', 'Actuarial', 'Risk management')",30+ Days,0
211,211,Data Analyst Advanced Analytics,4.4,Perceptive Analytics,6,0,Hyderabad/Secunderabad,"('advanced analytics', 'Talent acquisition', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Data Analyst', 'Data analytics', 'Internship')",30+ Days,0
212,212,Data Analyst Internship,0.0,Travel D'globe,0,0,Delhi,"('Competitive analysis', 'Data Analyst', 'Internship', 'data', 'analysis', 'data analysis')",30+ Days,0
213,213,DIGITAL DATA ANALYST INTERN,3.8,DG7 Solutions,24,0,"Mumbai, Vasai","('Data analysis', 'Data management', 'Social media', 'Data collection', 'Customer support', 'SEM', 'MS Office', 'Data mining')",30+ Days,0
214,214,Data Analyst - Senior Associate,3.7,PwC,5806,0,"Mumbai, Hyderabad/Secunderabad, Bangalore/Bengaluru","('remediation', 'Operations management', 'Data analysis', 'Data modeling', 'Schema', 'IFS', 'Data quality', 'Downstream')",27 Days,1
215,215,Data Analyst-Intern,4.2,VSN International,33,0,Indore,"('Communication Skills', 'Big Data', 'English Writing', 'Training', 'Excel', 'Business Analytics', 'Analytical Skills', 'Ms World')",30+ Days,0
216,216,Required : Business Analyst,3.7,Data Software Research Company (DSRC),35,0,Chennai,"('Business Development', 'Strategic Thinking', 'Business Research', 'Sales', 'Marketing Management', 'business analysis', 'problem solving', 'Business Development Management')",30+ Days,0
217,217,Senior Analyst - Data Science,3.5,Tiger Analytics,341,0,Chennai,"('Analyst', 'data science', 'Process documentation', 'Analytical', 'Consulting', 'Machine learning', 'Silicon', 'Data analytics')",30+ Days,0
218,218,Senior Analyst - Data Science,3.5,Tiger Analytics,341,0,Chennai,"('data science', 'Process documentation', 'Senior Analyst', 'Analytical', 'Consulting', 'Machine learning', 'Silicon', 'Data analytics')",30+ Days,0
219,219,Associate Data Quality Assurance Analyst,4.1,Morningstar,713,0,Mumbai,"('Quality Assurance Analyst', 'Operations Manager', 'Corporate actions', 'Process engineering', 'Process improvement', 'Analytical', 'Equity', 'Data quality')",30+ Days,0
